0.689655172	0.3	0.290322581	0.223880597	0.189655172	0.307692308	0.266666667
1	0.935483871	1	0.923076923	0.793103448	0.888888889	1
0.035714286	0.036363636	0.052631579	0.016393443	0.166666667	0.076923077	0.076923077
0.166666667	0	0	0	0	0	0
1	0.966666667	0.666666667	0.8	0.971428571	1	1
1	1	1	0.892857143	0.958333333	0.857142857	1
1	0.958333333	0.857142857	0.902439024	0.925925926	1	1
0	0	0.214285714	0	0	0	0
0.6	1	1	0.944444444	0.966666667	1	0.818181818
1	0.789473684	1	0.724137931	0.8125	1	0.357142857
0.866666667	0.698113208	0.772727273	0.738095238	0.651162791	0.785714286	0.818181818
0.956521739	0.893617021	0.818181818	0.955882353	0.904761905	1	0.625
0.789473684	0.829268293	0.888888889	0.872340426	0.906666667	1	1
0.117647059	0.025641026	0.3	0.105263158	0.051282051	0.25	0.222222222
0.470588235	1	1	1	1	1	1
0.833333333	0.727272727	0.75	0.583333333	0.594594595	0.5	0.642857143
0.228571429	0.125	0.692307692	0.303571429	0.276595745	0.2	0.378378378
0.192307692	0.206896552	0.142857143	0.319148936	0.355555556	0.4375	0.1875
1	0.931034483	0.512195122	0.969230769	1	1	1
0.035714286	0.047619048	0.173913043	0.043478261	0.166666667	0	0.142857143
0.03030303	0.136363636	0.368421053	0.137254902	0.15	0.125	0.066666667
0.170731707	0.04	0	0.051724138	0.044776119	0.1	0.125
0	0.111111111	0.133333333	0.017857143	0.15	0.307692308	0.076923077
0.888888889	0.771428571	0.894736842	0.745454545	0.837837838	0.8	0.533333333
0.15	0.074074074	0	0.162162162	0.090909091	0.333333333	0
0.655172414	0.875	0.681818182	0.946428571	1	1	1
0.551724138	0.852459016	0.692307692	0.882352941	0.823529412	0.666666667	0.8125
0	0.086956522	0.5	0.157894737	0.078431373	0	0.25
0.08	0.121212121	0.058823529	0.149253731	0.153846154	0	0
0	0.125	0	0.095238095	0.130434783	0.142857143	0.111111111
0.090909091	0.105263158	0.125	0.102564103	0.21875	0.125	0.25
0.090909091	0.170731707	0.263157895	0.326923077	0.431818182	0.363636364	0.25
0.933333333	0.853658537	0.736842105	0.846153846	0.82	0.923076923	1
0.857142857	0.909090909	0.72972973	0.739130435	0.854166667	0.888888889	1
1	0.947368421	1	0.9	0.822222222	1	0.928571429
0.923076923	0.868421053	0.842105263	0.863636364	0.933333333	1	1
1	0.692307692	0.9	0.875	0.923076923	0.857142857	1
1	0.852941176	0.636363636	0.909090909	1	1	1
0.172413793	0	0	0	0	0	0
0.8	0.545454545	0.727272727	0.739130435	0.775	0.888888889	0.666666667
0.055555556	0.048780488	0.12	0.01754386	0.058823529	0	0
0.821428571	0.926829268	1	0.966666667	0.983870968	0.833333333	1
0.9375	0.692307692	0.6875	0.8	0.803921569	0.75	0.857142857
0.04	0.133333333	0.041666667	0.188405797	0.13559322	0.375	0
0.1	0.045454545	0	0.230769231	0.08	0.111111111	0.333333333
1	1	0.551724138	0.985507246	0.985074627	1	1
0.945945946	0.923076923	0.888888889	0.842105263	0.873417722	0.857142857	0.6
1	0.9	1	0.893939394	0.927272727	0.923076923	0.5625
0.655172414	0.757142857	0.766666667	0.876404494	0.67961165	0.818181818	0.80952381
0.84375	0.930232558	1	0.94	0.909090909	0.866666667	0.892857143
1	0.851851852	0.88	0.890909091	1	1	1
0.28125	0.676470588	0.545454545	0.513513514	0.68	0.181818182	0.888888889
0	0.025	0.131578947	0.095238095	0	0	0
0.125	0.09375	0.052631579	0.042553191	0.06122449	0	0.166666667
0.954545455	0.9	0.928571429	0.969230769	1	0.777777778	1
1	0.860465116	0.888888889	0.964285714	0.962962963	0.909090909	1
0.909090909	0.761904762	0.875	0.872727273	0.872727273	1	0.9375
0.166666667	0.24137931	0	0.203703704	0.189189189	0.333333333	0.3125
0.961538462	0.916666667	0.862068966	0.933333333	0.942857143	0.928571429	0.875
0	0.25	0	0.131578947	0.057142857	0.25	0.625
0.972972973	0.918918919	0.833333333	0.820895522	0.972972973	1	0.705882353
0.826086957	0.615384615	0.55	0.456521739	0.619047619	0.5	0.153846154
0.882352941	0.837209302	0.923076923	0.833333333	0.769230769	0.625	0.714285714
0.896551724	0.930232558	0.894736842	0.962264151	0.865384615	1	1
0.941176471	1	1	0.962962963	0.767857143	1	1
0.130434783	0.12	0.068181818	0.114754098	0.054545455	0	0
0.2	0	0	0.043478261	0	0	0.111111111
1	1	0.526315789	0.968253968	1	0.9	1
0.16	0.3	0.380952381	0.240740741	0.214285714	0.2	0.125
0	0.025641026	0	0.089285714	0.136363636	0.125	0.125
0.96875	0.970588235	0.827586207	0.857142857	0.864864865	0.9	1
0.807692308	0.634615385	0.5	0.576470588	0.641025641	0.476190476	0.909090909
0.315789474	0.208333333	0.260869565	0.097560976	0.094339623	0.2	0.048780488
1	0.971428571	1	0.928571429	0.962962963	1	0.818181818
0.612244898	0.981481481	1	1	0.982142857	1	1
0.179487179	0.023255814	0	0	0	0	0.090909091
0	0.068181818	0.153846154	0.180327869	0.089552239	0	0
0.518518519	0.911111111	1	0.951219512	0.972222222	1	0.789473684
0.941176471	1	0.947368421	0.909090909	1	0.875	1
0.2	0.208333333	0.307692308	0.076923077	0.068181818	0.166666667	0
0.952380952	0.964285714	0.666666667	0.983333333	0.926829268	1	0.909090909
0.52173913	0.885714286	1	0.944444444	0.957446809	0.8	1
1	0.888888889	1	0.962264151	1	1	1
0.555555556	0.333333333	0.5	0.285714286	0.25	0.333333333	0.333333333
1	0.95	0.76	0.936708861	1	1	1
0.805555556	1	1	0.971014493	1	1	1
1	0.953488372	0.787878788	0.975	1	1	1
0.604651163	0.884615385	0.857142857	0.88	0.733333333	0.666666667	0.916666667
0.5	1	1	0.611111111	0.703703704	1	0.857142857
0.130434783	0.133333333	0.2	0.203703704	0.085106383	0	0
0.75	0.964285714	0.916666667	0.914285714	0.941176471	1	1
0.913043478	0.96	0.833333333	0.872727273	0.947368421	0.9375	1
0.5	0.222222222	0.384615385	0.11627907	0.111111111	0.076923077	0.086956522
0.694444444	0.558139535	0.375	0.545454545	0.576271186	1	0.5
0.421052632	0.042553191	0	0.037735849	0.027777778	0	0
0.090909091	0.047619048	0	0.105263158	0.023809524	0	0
0.15	0.161290323	0	0.046875	0.068181818	0	0
0.4	0.038461538	0.055555556	0.063492063	0.085106383	0	0.142857143
0.2	0	0	0	0	0	0
0	0	0.285714286	0.093023256	0.017857143	0	0
0.185185185	0.115384615	0.2	0.18	0.257142857	0.181818182	0.307692308
0.868421053	1	1	0.888888889	0.88372093	1	0.833333333
0.047619048	0	0	0.078947368	0.090909091	0	0.285714286
0.894736842	0.971428571	1	0.893617021	0.914285714	1	0.833333333
0.962962963	0.927710843	0.859375	0.861702128	0.873417722	0.913043478	0.88
0.217391304	0	0	0	0	0	0
0	0.04	0.157894737	0.032786885	0.021276596	0.3	0
0.115384615	0.235294118	0.257142857	0.382022472	0.276923077	0.230769231	0.230769231
0.108108108	0.073170732	0.5	0.118644068	0.127659574	0.142857143	0.090909091
1	0.833333333	0.727272727	0.925373134	0.982758621	1	1
0.193548387	0.045454545	0	0.173913043	0.06122449	0.111111111	0.428571429
0.722222222	0.95	1	0.888888889	0.833333333	1	0.823529412
0	0.1	0	0.012987013	0.065217391	0	0
0.272727273	0.423076923	0.619047619	0.476190476	0.490566038	0.692307692	0.142857143
0.818181818	0.897435897	0.956521739	0.819444444	0.980392157	1	1
0.714285714	0.461538462	0.363636364	0.318181818	0.484848485	0.428571429	0.625
1	0.973684211	0.681818182	0.951807229	0.984848485	1	1
0.272727273	0	0	0	0	0	0
0.185185185	0.04	0.066666667	0	0.113636364	0	0
0.95	0.966666667	0.764705882	0.913043478	0.909090909	1	0.857142857
0.842105263	0.689655172	0.933333333	0.690140845	0.638297872	0.583333333	0.166666667
0	0.09375	0.142857143	0.107142857	0.170731707	0.1	0
0.625	0.46	0.419354839	0.358490566	0.219512195	0.375	0.416666667
0.181818182	0.142857143	0.514285714	0.131578947	0.133333333	0.25	0
1	0.970588235	0.911764706	0.93442623	0.94	1	0.727272727
0.451612903	0.235294118	0.5	0.439393939	0.418604651	0.083333333	0.222222222
0.857142857	0.962962963	1	0.921568627	0.804878049	0.833333333	0.857142857
0	0.105263158	0.2	0	0.071428571	0	0.1
0.730769231	0.566037736	0.894736842	0.661016949	0.660377358	0.75	0.541666667
0.333333333	0.066666667	0	0	0	0	0
0.72972973	0.90625	0.954545455	0.894736842	0.878787879	0.833333333	0.962962963
0	0	0	0.018867925	0.046153846	0.111111111	0.5
0.710526316	0.722222222	0.305555556	0.568965517	0.534883721	0.571428571	0.2
0.971428571	0.892857143	0.794117647	0.672727273	0.840909091	0.666666667	0.833333333
0.03125	0.15625	0	0.120689655	0.184210526	0.125	0
0.766666667	0.627906977	0.35	0.538461538	0.431034483	0.4	0.615384615
0.666666667	0.52173913	0.333333333	0.461538462	0.266666667	0.5	0.25
0.75	0.5	0.235294118	0.25	0.428571429	0.125	0.615384615
0.416666667	0.679245283	0.219512195	0.553846154	0.769230769	0.4	0.851851852
0	0.205128205	0.194444444	0.036363636	0	0	0
0.090909091	0.048780488	0	0.089285714	0.16	0	0
0.444444444	0	0	0	0	0	0
0.333333333	0.264705882	0.282051282	0	0.073529412	0.111111111	0.095238095
0.266666667	0.1	0.130434783	0.108108108	0.171428571	0	0
0	0.194444444	0.038461538	0.101265823	0.133333333	0.181818182	0.428571429
0.972972973	1	0.894736842	0.960784314	0.974358974	1	0.538461538
0.95	0.85	0.8125	0.918032787	0.888888889	1	0.866666667
0.95	0.885714286	0.9	0.894736842	0.804878049	0.875	1
0.761904762	0.75	0.703703704	0.818181818	0.763157895	0.866666667	0.4
0.095238095	0.142857143	0.0625	0.169491525	0.219512195	0.125	0.148148148
0.473684211	0.894736842	1	0.885714286	0.903225806	1	1
0.076923077	0.322580645	0.066666667	0.127272727	0.322580645	0	0.125
0.090909091	0.111111111	0.08	0.071428571	0.230769231	0	0
1	0.877192982	0.903225806	0.942028986	0.948275862	0.941176471	0.923076923
0	0.119047619	0.076923077	0.18	0.075757576	0	0
0.891891892	0.954545455	0.863636364	0.958333333	0.9375	1	1
0	0	0.2	0.032258065	0.083333333	0.090909091	0.058823529
0.628571429	1	1	1	1	1	1
1	0.84	0.75	0.788461538	0.783783784	0.375	0.444444444
0	0	0.3125	0.069767442	0	0	0
0.454545455	1	1	1	1	0.857142857	1
0.740740741	1	1	1	0.947368421	1	1
1	1	0.708333333	0.818181818	0.888888889	0.9	1
0.142857143	0.052631579	0.269230769	0.064935065	0.018518519	0.181818182	0.19047619
0	0.095238095	0	0.025641026	0.083333333	0	0.25
0.107142857	0.057692308	0.111111111	0.278688525	0.254545455	0.125	0
0.842105263	1	1	0.928571429	0.930232558	0.888888889	1
0.227272727	0.285714286	0.1	0.162790698	0.235294118	0.263157895	0.111111111
0.785714286	1	0.833333333	0.742857143	0.928571429	0.85	1
0.357142857	0.304347826	0	0.142857143	0.264705882	0.428571429	0.285714286
0.583333333	0.975609756	1	1	1	1	1
0.375	0.029411765	0.176470588	0.1	0	0	0
0.909090909	0.870967742	0.925925926	0.705882353	0.868421053	0.714285714	0.75
0	0	0.125	0.142857143	0	0	0
0.217391304	0.102564103	0.047619048	0.209677419	0.216216216	0.333333333	0.444444444
0.818181818	0.631578947	0.68	0.692307692	0.609756098	0.545454545	0.5
0	0.428571429	0.142857143	0.328358209	0.305084746	0.181818182	0.615384615
0.789473684	0	0	0.0625	0	0	0.222222222
0.8	0.897435897	0.857142857	0.910714286	0.925	1	0.933333333
0.111111111	0	0	0	0.015625	0	0
0.375	0.911111111	0.648648649	0.96969697	0.849056604	0.785714286	0.913043478
0.242424242	0.225806452	0.090909091	0.120689655	0.090909091	0.071428571	0.142857143
0.45	0.928571429	1	0.87804878	0.761904762	0.571428571	0.866666667
0.121212121	0.166666667	0.055555556	0.219178082	0.130434783	0.133333333	0.307692308
0.5	0.515151515	0.517241379	0.695652174	0.571428571	0.4	0.72
1	1	1	0.944444444	0.90625	0.857142857	1
0.964285714	0.914285714	0.904761905	0.951219512	0.896551724	0.846153846	1
0	0.037735849	0.307692308	0	0.028571429	0	0
0	0.027027027	0.352941176	0	0.063492063	0	0
0.5	0.3125	0.473684211	0.2	0.31372549	0.333333333	0.333333333
0.333333333	0	0	0	0	0	0
0.933333333	0.733333333	0.818181818	0.777777778	0.769230769	0.923076923	0.75
0	0	0.15	0	0.029411765	0	0
0.081081081	0.084745763	0.029411765	0.03125	0.107142857	0.055555556	0.133333333
0	0.227272727	0	0	0	0	0
0.673913043	1	1	0.957142857	0.979166667	1	1
0.95	0.972222222	0.956521739	0.833333333	0.913043478	0.857142857	1
0.653846154	0.479166667	0.714285714	0.666666667	0.777777778	1	0.5
0.451612903	0.259259259	0.454545455	0.246376812	0.204545455	0.333333333	0.32
0.137931034	0.153846154	0.076923077	0.08	0.06122449	0.181818182	0
0.838709677	0.914285714	0.909090909	0.919354839	0.893617021	0.714285714	0.80952381
0.135135135	0	0.045454545	0.05	0.040816327	0	0.181818182
0.066666667	0	0.090909091	0.125	0.1	0	0.266666667
0.973684211	0.971428571	0.928571429	0.826086957	0.894736842	0.944444444	1
0.516129032	0.825	0.90625	0.967213115	0.943396226	0.923076923	1
0	0.291666667	0.285714286	0.133333333	0.08	0.111111111	0.210526316
0.882352941	0.772727273	0.733333333	0.871428571	0.770491803	0.8	0.875
0.956521739	0.833333333	0.869565217	0.894736842	0.87755102	0.666666667	1
0.090909091	0.107142857	0	0.037735849	0	0	0.416666667
0.173913043	0.133333333	0	0.081967213	0.074626866	0.083333333	0.125
0.210526316	0.096774194	0.210526316	0.230769231	0.243902439	0.333333333	0.076923077
0.111111111	0.208333333	0	0.195652174	0.3	0.222222222	0
0.727272727	0.933333333	0.913043478	0.941176471	0.833333333	1	0.888888889
0.071428571	0	0.076923077	0.214285714	0.214285714	0	0.083333333
0.714285714	1	1	1	1	1	1
0.111111111	0.222222222	0.580645161	0.575757576	0.461538462	0.5	0.235294118
0.444444444	0.037037037	0	0	0	0	0
0.628571429	0.958333333	1	1	0.979591837	0.923076923	1
0.1875	0.086956522	0.043478261	0.043478261	0	0	0.066666667
0.461538462	1	1	0.875	0.96969697	1	1
0.958333333	0.791666667	0.789473684	0.837209302	0.857142857	0.833333333	1
0.136363636	0.315789474	0.210526316	0.153846154	0.133333333	0.3	0.2
0.945945946	0.870967742	0.775	0.756410256	0.826923077	0.692307692	0.787878788
0.925925926	1	0.894736842	0.882352941	0.918918919	0.928571429	1
0	0.157894737	0	0.166666667	0.090909091	0	0.3
1	0.978723404	1	0.942307692	0.967741935	1	0.80952381
0.863636364	0.888888889	1	0.931034483	0.805555556	0.8	0.916666667
0.03030303	0.151515152	0.16	0.069767442	0.035087719	0.066666667	0.571428571
1	0.96969697	0.714285714	0.967741935	1	1	0.8
0.965517241	0.952380952	1	0.920634921	0.965517241	0.6875	0.85
0.875	1	1	1	0.894736842	1	1
0.882352941	0.9375	1	0.883333333	1	1	1
0.15	0.085714286	0.361111111	0.24137931	0.196078431	0.055555556	0.125
0.777777778	0.966666667	1	1	0.934782609	1	1
0.076923077	0.146341463	0.157894737	0.22	0.090909091	0.166666667	0.071428571
0	0.041666667	0.071428571	0.1	0.193548387	0.272727273	0.272727273
0.25	0.153846154	0.1	0.130434783	0.344827586	0.153846154	0
0.103448276	0.179487179	0.047619048	0.142857143	0.1875	0	0
0.037037037	0.111111111	0.166666667	0.1	0.133333333	0	0
0	0.113636364	0.130434783	0.2	0.029850746	0	0.125
0.307692308	0.678571429	0.5	0.586206897	0.581818182	0.85	0.333333333
0.3	0	0	0.015873016	0.015151515	0	0
0.142857143	0.1	0.8	0.321428571	0.09375	0	0
0	0.117647059	0.458333333	0.1	0	0	0
0.8	0.896551724	0.904761905	0.948275862	0.935483871	0.785714286	0.875
1	1	1	0.93442623	0.953488372	1	0.875
0.580645161	0.615384615	0.882352941	0.578947368	0.777777778	0.5	0.545454545
0	0	0.233333333	0	0	0.166666667	0
0.733333333	0.894736842	1	0.905660377	0.880597015	1	0.777777778
0.033333333	0.102564103	0	0.065789474	0.169811321	0	0
0.038461538	0	0.0625	0.017241379	0.107142857	0.105263158	0
0	0	0.333333333	0.093023256	0	0	0
0	0.291666667	0.4	0.093023256	0.054054054	0	0
0.866666667	0.88	1	0.64516129	0.565217391	1	0.125
0.444444444	0.727272727	0.793103448	0.666666667	0.634146341	0.857142857	0.666666667
1	0.864864865	1	0.804878049	0.783783784	0.5	0.692307692
0.230769231	0	0	0	0.057142857	0	0
0.2	0.444444444	0.321428571	0.396551724	0.54	0.333333333	0.3
0.05	0.052631579	0	0.132352941	0.055555556	0.066666667	0
0.903225806	0.947368421	0.793103448	0.966666667	0.851851852	1	0.888888889
0.12	0.083333333	0	0.244897959	0.255813953	0.1	0.111111111
0.033333333	0.038461538	0.571428571	0.095238095	0.18	0.181818182	0.25
1	0.787878788	0.666666667	0.846153846	0.82	0.571428571	0.888888889
1	0.964285714	1	0.930555556	0.890909091	0.916666667	1
0.1875	0.2	0.458333333	0.184615385	0.155555556	0.142857143	0
1	0.9	0.857142857	0.890410959	0.8	0.916666667	1
0.055555556	0.072727273	0.135135135	0.078125	0.020833333	0.2	0.259259259
0	0.09375	0	0.075757576	0.042553191	0.083333333	0.285714286
0	0.038461538	0	0.06122449	0.1	0	0
0	0.029411765	0.142857143	0.095238095	0.023255814	0	0.117647059
0.192307692	0.226415094	0.058823529	0.25	0.220338983	0.714285714	0.166666667
0	0.208333333	0.090909091	0.102564103	0.129032258	0.166666667	0
0.434782609	0	0	0	0	0	0.066666667
0.2	0	0	0	0	0	0
0.071428571	0.222222222	0	0	0.388888889	0.285714286	0.444444444
0	0.035714286	0	0.15	0.071428571	0	0
0	0	0	0.222222222	0.090909091	0	0
1	1	0.576923077	0.903225806	0.9	1	1
0.555555556	0.542372881	0.454545455	0.442622951	0.288888889	0.666666667	0.571428571
0	0.473684211	0.666666667	0.604651163	0.482758621	0.5625	0.5
0.52173913	1	0.448275862	0.76056338	0.62962963	0.888888889	1
0.923076923	0.821428571	0.833333333	0.909090909	0.636363636	0.857142857	1
0	0.142857143	0.066666667	0.19047619	0.206896552	0.125	0
0.575757576	0.953125	1	1	1	1	1
0.625	0.84375	0.857142857	0.736842105	0.79245283	0.928571429	0.75
0.684210526	0.75	1	0.887096774	0.861111111	0.75	1
0.285714286	0.023255814	0.189189189	0.107142857	0.01754386	0.181818182	0.083333333
0.470588235	0.111111111	0.076923077	0.132075472	0.224489796	0.3	0.25
0	0.133333333	0.037037037	0	0.05	0.076923077	0.272727273
0.413793103	0.684210526	0.9375	0.627906977	0.823529412	0.818181818	0.9375
0.409090909	0.461538462	0.5	0.346938776	0.469387755	0.272727273	0.333333333
0.914285714	0.88372093	0.709677419	0.826086957	0.708333333	0.8	0.818181818
0.064516129	0	0	0.043478261	0.129032258	0	0
0.95	0.807017544	0.739130435	0.918367347	0.793650794	0.888888889	0.666666667
0	0.083333333	0	0.125	0.136363636	0	0
0.923076923	0.931818182	1	0.938461538	0.878787879	0.833333333	0.888888889
0	0.034482759	0	0.045454545	0.071428571	0.15	0.111111111
0.666666667	0.722222222	0.761904762	0.886792453	0.806451613	0.714285714	0.952380952
0.05	0	0.090909091	0.029411765	0.09375	0.272727273	0.166666667
0.80952381	1	0.916666667	0.977272727	0.86440678	1	0.944444444
0	0.133333333	0	0.2	0.12195122	0.153846154	0.058823529
0.555555556	1	1	0.982758621	1	1	1
0.352941176	0	0	0	0	0	0
0.555555556	0.451612903	0.727272727	0.558139535	0.657142857	0.444444444	1
0.933333333	1	0.80952381	0.958333333	1	0.95	1
0.909090909	0.9	1	0.857142857	0.948717949	1	1
0.076923077	0.051282051	0.363636364	0.08	0.037735849	0	0
0.04	0.096774194	0.085714286	0.035087719	0.145454545	0.071428571	0
1	0.962962963	0.884615385	0.848484848	0.959183673	0.75	1
0.037037037	0.405405405	0.208333333	0.181818182	0.115384615	0.3	0.052631579
0.333333333	0.180555556	0.125	0.092592593	0.126760563	0.0625	0.166666667
1	1	0.8	0.941176471	0.865384615	0.928571429	1
0.576923077	0.045454545	0	0	0	0	0
0.36	0.208333333	0.181818182	0.125	0.147058824	0	0
0	0	0.24	0	0.024390244	0	0
0.222222222	0.230769231	0.818181818	0.394736842	0.254901961	0.428571429	0.166666667
0.75	0.96875	0.764705882	0.916666667	0.953488372	1	1
0.178571429	0	0	0	0	0.111111111	0
0.833333333	0.791666667	0.9	0.857142857	0.72972973	0.454545455	0.8
0	0.151515152	0	0.025641026	0.159090909	0	0.133333333
0.911764706	1	0.966666667	0.987951807	1	1	0.857142857
0.051282051	0	0	0.049180328	0.046153846	0	0.142857143
0.066666667	0.042553191	0	0.177777778	0.154929577	0	0.111111111
0.9	1	1	0.972222222	0.814814815	1	1
1	0.9375	0.9375	0.984375	0.972972973	1	0.789473684
0.047619048	0.108108108	0.08	0.06779661	0.090909091	0	0.1875
0	0	0.103448276	0.028571429	0.083333333	0.25	0
0.961538462	0.918367347	0.84375	0.980392157	0.842105263	1	0.846153846
0.666666667	0.62962963	0.846153846	0.75	0.833333333	0.375	0.9
0.842105263	0.904761905	0.666666667	0.96875	0.85	1	1
0.684210526	0.893617021	0.945945946	0.89	0.984848485	0.913043478	0.931818182
1	0.958333333	1	0.854166667	0.975609756	0.916666667	0.6
0.970588235	0.886363636	1	0.898305085	0.86	1	1
0.045454545	0	0	0.074074074	0.1	0.166666667	0
0.615384615	0.814814815	0.657142857	0.704545455	0.71875	0.777777778	0.7
0.125	0.048780488	0	0.095238095	0	0	0.363636364
0.818181818	0.911764706	0.828571429	0.686567164	0.807017544	0.666666667	0.655172414
0.083333333	0.117647059	0.142857143	0.186440678	0.042553191	0	0
1	0.972972973	0.933333333	0.863636364	1	1	1
0.851851852	0.891891892	0.818181818	0.885714286	0.857142857	0.866666667	1
0	0.034482759	0.333333333	0.08	0.044444444	0	0
0.0625	0.135135135	0	0.052631579	0.108108108	0	0
0.923076923	0.772727273	0.285714286	0.854545455	0.775510204	0.923076923	0.555555556
