0	37	0	42
21	9	29	11
38	1	30	1
1	33	8	29
19	33	8	18
38	10	30	1
1	34	0	14
1	53	2	40
42	1	14	0
41	3	9	0
4	41	4	22
0	35	3	32
19	5	33	2
1	27	2	42
4	31	0	26
5	40	3	42
16	8	20	17
2	38	3	34
0	45	0	36
2	41	0	23
3	23	1	14
0	8	6	46
39	6	28	3
1	27	1	28
1	24	4	31
28	8	52	7
19	24	11	18
45	2	12	0
20	1	64	0
26	5	25	6
25	1	39	8
40	0	56	0
40	0	56	5
23	3	24	3
0	38	0	35
38	0	23	0
1	34	8	34
6	77	2	54
27	0	36	1
24	1	33	2
26	8	26	11
38	3	53	6
5	25	1	38
21	1	58	6
1	19	3	23
36	4	34	5
15	11	21	14
4	35	0	27
7	6	14	15
1	37	0	28
40	0	22	0
24	1	46	5
1	29	0	8
9	20	9	15
29	3	36	2
27	23	30	5
24	4	21	8
1	33	4	27
26	8	31	12
1	26	8	21
17	2	50	2
23	30	15	31
28	2	20	0
6	58	1	31
32	0	31	1
10	26	6	19
3	25	0	24
27	5	23	0
16	27	16	22
11	12	34	28
22	22	26	19
17	36	15	29
31	8	22	0
39	2	53	3
27	0	32	0
25	9	20	13
27	3	15	0
29	7	21	4
0	32	0	38
6	34	1	19
4	31	5	58
7	21	7	20
24	4	16	4
2	17	0	27
21	10	26	6
24	3	12	1
7	50	3	36
37	5	24	3
2	42	1	38
22	0	35	2
0	31	0	37
4	21	5	13
15	0	38	1
0	22	0	47
0	25	0	62
0	21	4	14
36	2	21	3
38	4	56	2
49	3	17	1
0	30	0	33
15	6	43	12
0	22	2	16
16	7	10	2
1	40	0	17
33	1	31	3
4	27	5	28
28	0	34	0
35	4	15	5
14	24	19	45
16	12	17	11
11	0	38	2
4	35	1	10
45	0	37	0
4	41	2	5
24	7	16	3
2	26	1	28
30	6	28	7
16	17	11	9
0	19	1	42
3	32	0	12
51	2	21	0
36	1	25	0
22	10	45	13
28	0	17	0
8	22	4	13
41	0	19	0
54	5	21	0
17	5	27	1
0	53	0	42
1	35	7	27
25	23	7	15
40	14	17	7
22	4	21	6
3	32	5	44
35	0	31	0
29	0	17	1
1	34	18	39
7	33	2	3
17	7	12	5
10	34	13	47
5	25	5	29
25	3	29	2
26	4	45	0
28	3	24	12
38	10	12	4
2	28	3	35
13	0	52	1
0	26	2	36
35	10	15	9
26	1	40	0
1	23	0	38
21	2	28	0
0	14	5	38
5	19	4	31
13	6	17	4
8	54	1	18
0	35	2	35
32	6	46	2
1	46	3	35
2	16	0	22
28	5	9	4
1	32	0	32
2	40	7	33
0	41	0	23
2	30	1	25
32	3	29	8
1	29	0	19
35	6	21	1
23	1	27	1
33	6	12	10
32	7	20	4
32	4	20	1
39	5	26	0
9	19	21	22
32	0	38	0
9	1	48	2
30	4	20	0
3	26	1	41
0	14	0	21
10	16	5	34
36	0	35	3
4	34	3	14
35	4	45	4
45	0	42	2
20	0	48	0
17	7	44	8
3	22	0	22
9	24	9	32
5	32	7	16
29	0	9	1
20	16	24	25
36	2	15	3
2	36	2	37
33	3	30	15
25	1	23	6
7	26	1	21
1	27	1	34
32	8	24	2
3	27	0	18
51	4	26	2
29	3	31	1
25	1	24	0
33	1	40	2
41	12	21	1
19	5	39	4
31	0	42	0
41	0	53	0
21	6	37	7
27	1	35	3
19	0	22	4
0	8	0	31
27	32	13	10
10	9	15	21
0	31	5	23
5	23	5	24
18	3	44	7
3	61	0	36
5	27	2	23
3	9	1	23
42	1	25	3
40	5	23	8
26	4	56	7
12	26	19	40
14	12	35	14
5	38	6	27
25	0	15	0
11	46	14	51
22	2	55	6
3	41	4	10
28	1	29	3
10	26	4	15
27	0	20	0
0	32	6	13
26	4	28	2
0	31	0	14
16	0	47	2
17	14	9	15
0	31	0	17
4	36	2	20
37	2	19	2
28	3	49	4
1	26	7	18
22	15	34	15
59	13	23	5
0	35	4	50
21	1	37	0
19	5	37	4
38	0	36	2
20	6	20	6
1	31	0	24
45	0	20	0
5	19	12	18
28	5	34	14
0	34	0	14
45	0	27	0
45	2	33	3
0	18	3	40
3	45	2	34
33	4	26	2
24	0	32	4
4	45	2	30
10	17	3	43
2	19	5	46
5	42	0	30
1	23	1	59
5	39	3	28
29	0	31	2
5	22	4	26
39	2	42	0
3	31	17	38
15	2	21	6
1	36	4	17
4	33	9	27
28	1	23	5
32	5	21	0
10	34	6	21
32	5	52	4
2	33	5	27
2	37	1	52
1	38	1	33
26	2	27	4
0	38	0	29
5	52	3	33
2	61	1	24
5	19	10	20
0	30	0	5
36	3	47	1
0	22	2	26
5	27	18	40
10	29	0	30
28	5	19	6
9	30	3	28
4	28	2	13
0	26	0	44
1	21	4	16
23	8	27	12
14	3	28	4
25	7	17	5
42	0	27	1
1	30	6	31
6	31	0	35
31	6	24	0
5	20	4	22
26	8	39	6
42	11	9	0
34	3	38	10
3	59	0	25
6	13	5	19
27	5	40	4
11	12	21	26
34	2	22	2
7	23	11	23
21	7	7	4
28	10	37	8
7	28	5	23
37	4	25	7
34	39	6	12
38	7	27	10
17	12	22	42
9	2	29	9
1	30	9	23
19	2	44	1
25	3	19	4
3	28	4	30
51	0	9	0
40	3	48	5
3	29	2	31
7	79	0	31
31	2	15	3
37	1	19	0
9	29	4	10
22	1	23	5
44	6	32	2
9	11	21	11
19	22	8	7
2	33	1	23
2	13	5	46
38	12	24	3
11	37	4	18
26	8	30	4
42	5	31	11
1	34	0	39
21	6	28	5
15	3	31	0
5	27	3	56
0	35	0	12
1	32	7	31
47	3	20	1
24	0	35	0
1	17	2	34
2	44	0	26
26	7	16	5
3	41	3	15
4	26	4	8
19	13	29	6
1	48	5	25
7	31	6	11
0	24	3	41
38	1	17	1
15	9	27	2
11	31	8	29
0	33	0	31
2	19	4	49
4	56	2	16
2	46	0	19
58	2	29	4
42	0	28	3
36	1	39	2
6	48	2	51
5	48	5	51
28	4	41	2
0	34	0	11
40	0	36	1
9	33	7	17
22	6	35	4
2	21	0	10
6	36	5	27
29	17	15	6
1	44	4	45
9	34	3	18
19	38	29	28
18	57	1	38
21	7	18	12
17	7	28	10
21	15	27	16
0	33	0	22
13	12	10	17
50	4	16	0
28	3	23	0
6	17	7	51
4	23	0	55
6	35	0	25
44	2	28	2
15	5	11	4
12	41	20	45
26	8	21	2
31	0	42	1
38	2	40	5
4	5	3	16
0	12	0	55
31	1	33	1
0	28	0	33
36	3	31	0
4	19	1	44
22	1	22	1
7	34	9	4
35	0	21	0
3	31	0	28
37	4	43	3
50	0	48	3
32	4	39	12
1	27	0	29
18	8	39	24
0	38	3	48
43	3	23	7
1	32	3	38
7	17	8	36
27	0	19	2
0	25	2	12
41	3	23	3
3	23	3	9
42	0	24	6
0	24	0	21
48	0	40	0
1	6	0	50
24	6	34	5
43	0	47	1
18	6	41	6
2	23	7	11
2	52	6	18
27	4	55	1
1	20	2	50
9	26	12	50
4	27	3	34
14	19	9	31
1	43	0	33
9	24	2	23
0	39	0	22
30	0	31	1
30	0	29	1
24	2	14	1
35	10	40	8
21	9	8	5
19	13	2	13
1	37	0	29
0	60	0	46
26	4	44	2
2	46	1	13
4	27	0	41
2	33	12	30
10	10	21	20
5	35	4	29
1	31	3	39
5	24	11	28
8	21	15	44
3	23	2	14
2	39	0	24
42	2	34	5
24	0	19	0
3	20	3	31
22	1	40	4
39	0	37	1
7	27	8	48
36	9	25	2
18	1	30	0
20	3	11	1
4	36	1	39
5	23	5	39
32	1	17	0
0	44	0	58
9	28	1	9
23	0	33	8
3	28	0	9
36	0	22	0
1	28	2	40
31	6	25	7
2	38	0	21
3	12	3	31
22	2	46	7
40	5	30	7
1	30	2	28
4	34	10	46
13	2	27	1
15	0	29	0
39	22	19	6
27	12	32	19
33	4	36	2
27	6	20	0
28	5	12	7
1	36	1	30
1	36	6	7
9	28	6	37
4	54	5	22
1	32	2	53
32	11	32	9
3	31	0	35
13	16	16	23
4	35	2	36
0	21	0	26
26	0	45	4
0	19	0	62
2	29	6	42
29	10	19	1
6	22	1	37
4	12	1	16
9	38	17	36
33	8	32	6
36	4	19	0
25	0	16	0
43	2	26	2
44	5	22	3
1	43	0	26
33	9	29	3
5	31	5	22
3	24	1	20
4	35	9	21
27	4	42	7
25	0	36	4
3	24	2	29
15	32	2	53
3	10	3	27
35	1	12	1
4	23	4	19
19	3	25	8
40	0	27	2
1	53	6	36
3	26	11	36
66	0	25	1
1	39	0	27
2	25	3	38
26	4	54	5
29	0	17	2
33	1	38	0
38	4	35	1
4	18	9	18
0	31	3	27
0	35	2	42
23	2	52	3
34	6	35	2
37	0	27	0
4	37	4	60
1	42	4	57
35	2	23	0
1	30	0	34
3	33	6	29
3	46	2	35
18	1	47	0
1	20	4	22
34	2	18	9
1	40	0	23
29	2	44	11
19	9	18	12
32	0	27	2
21	10	27	7
16	3	31	12
3	43	7	37
4	37	2	48
11	21	28	25
26	7	33	6
0	17	1	53
0	23	3	20
37	9	40	13
0	39	2	47
3	33	3	39
3	37	1	20
6	21	13	13
54	3	11	0
1	41	3	34
28	6	30	2
5	40	7	21
18	1	27	2
44	5	17	6
6	22	0	29
14	14	30	24
38	0	31	2
1	26	0	32
0	18	0	17
1	40	0	32
23	0	19	0
44	3	30	0
33	4	41	8
23	3	23	0
1	30	2	49
22	4	29	1
36	1	59	2
7	23	14	20
5	24	2	19
24	10	19	4
7	21	2	21
43	2	38	2
1	25	11	42
2	33	1	45
43	8	41	5
39	0	22	1
23	7	17	5
46	1	13	2
11	45	16	31
7	46	0	21
1	31	0	42
23	20	28	17
12	12	17	30
4	28	3	46
25	24	11	4
30	1	19	2
3	21	5	50
6	34	0	16
1	21	2	40
46	2	28	0
8	13	3	39
26	2	25	3
18	31	7	21
22	5	24	3
17	26	17	22
32	2	25	4
17	23	26	4
34	5	25	5
4	33	1	40
26	0	41	0
52	7	32	2
3	42	0	13
24	6	27	1
8	29	0	11
5	62	4	26
62	7	26	7
1	16	0	39
0	26	0	29
6	24	1	33
2	30	1	44
4	29	0	21
7	35	0	36
8	0	31	2
28	1	26	13
1	29	0	24
6	45	2	23
1	29	3	53
3	36	10	34
18	0	28	1
38	0	42	0
44	7	32	14
1	17	11	23
35	0	25	0
13	6	25	20
11	8	30	14
1	22	3	31
48	6	49	4
8	33	6	27
30	2	16	0
34	1	33	4
19	12	24	11
3	24	3	31
26	2	20	0
0	30	0	13
20	1	51	1
5	24	5	12
1	23	9	46
30	0	36	0
2	27	7	22
17	19	4	19
26	6	17	1
34	0	9	0
47	1	22	2
2	26	5	45
1	18	0	47
18	12	25	21
0	25	1	9
1	34	0	15
40	20	45	3
25	6	25	3
11	14	10	30
15	22	22	39
28	1	33	2
31	4	15	0
10	14	20	16
2	21	3	31
1	25	3	36
8	38	3	11
6	21	10	37
4	13	7	28
7	23	4	19
47	0	30	0
21	9	32	11
1	30	4	32
29	1	23	1
0	30	0	20
12	31	7	13
4	21	1	25
16	30	8	32
36	0	39	5
33	3	34	5
19	19	34	15
30	1	9	0
20	4	52	13
4	19	6	53
24	12	32	9
12	37	5	9
35	2	14	5
4	32	1	51
31	4	18	0
20	6	22	7
3	43	7	55
27	1	22	6
3	36	0	28
0	14	2	19
37	4	38	8
16	19	12	12
40	6	25	0
9	37	5	17
17	2	31	3
22	10	42	7
2	49	1	31
22	11	31	12
31	1	40	0
2	16	4	35
32	9	8	1
2	12	0	27
0	21	1	22
6	21	1	23
10	13	19	12
1	26	3	28
27	0	19	0
9	25	21	24
0	30	1	60
12	24	4	9
49	7	48	6
17	1	47	1
2	41	9	40
1	27	5	41
4	31	3	22
11	41	4	55
5	39	2	39
0	22	0	31
8	7	15	8
35	0	15	0
28	2	14	3
6	20	9	18
43	0	65	0
38	1	6	1
38	0	13	0
65	0	37	0
33	1	45	2
1	27	0	14
32	0	15	0
50	3	28	3
35	0	13	0
13	20	4	29
0	26	1	47
31	4	51	5
11	7	38	18
42	0	35	3
30	3	28	8
10	40	19	18
19	2	18	3
14	15	29	14
24	8	15	2
34	3	45	1
0	18	8	34
8	18	2	17
0	18	2	37
0	29	3	31
0	24	4	56
11	6	17	15
22	0	28	0
0	28	4	26
5	26	4	39
1	21	0	32
4	19	10	36
7	43	4	42
4	42	3	26
30	4	34	2
23	5	15	1
5	29	2	59
5	40	4	32
50	3	34	1
2	28	1	20
17	2	27	0
6	40	3	38
4	16	4	28
20	4	40	4
39	3	8	1
4	11	46	15
11	14	13	22
3	16	1	16
4	16	0	16
34	0	32	0
34	12	16	12
6	27	16	30
1	25	2	23
37	5	21	7
2	38	2	30
7	42	2	35
39	7	28	0
33	4	23	0
38	3	10	0
30	10	16	4
5	40	2	27
8	45	0	36
22	5	20	0
36	4	38	1
4	15	7	29
43	7	26	4
40	2	17	1
0	36	0	32
4	30	1	24
31	10	38	6
10	15	15	40
17	0	22	0
13	11	32	12
13	36	2	19
7	20	5	11
5	16	10	27
35	6	23	2
31	1	12	2
3	32	1	49
40	2	41	0
1	33	1	34
6	27	4	20
11	13	12	20
2	40	0	60
1	62	0	25
22	4	44	10
8	25	9	23
31	12	41	6
28	2	31	5
1	28	0	7
20	11	15	6
53	9	17	0
5	30	4	38
27	19	12	6
13	26	6	25
28	5	37	3
5	28	2	30
14	20	8	6
0	35	2	21
5	21	3	27
0	34	3	15
13	24	16	26
42	6	39	4
29	3	33	18
0	23	8	33
4	28	22	26
42	6	25	9
21	7	31	2
31	11	27	10
1	16	2	32
25	9	7	4
8	30	14	21
28	0	39	2
19	7	24	4
2	16	0	28
13	12	12	24
5	19	7	34
19	5	34	8
23	6	23	5
0	36	2	33
32	11	30	11
20	2	23	7
2	16	5	31
13	5	13	37
11	34	8	49
39	1	19	0
0	25	0	29
8	38	8	32
18	22	20	8
32	3	63	0
14	13	17	23
13	36	3	30
0	33	2	10
20	3	39	7
35	8	19	8
24	31	12	23
32	2	36	7
11	53	21	42
5	32	0	9
14	5	21	3
2	26	0	20
20	0	22	5
4	38	0	29
2	26	5	27
0	33	0	14
0	48	0	24
44	10	41	6
4	37	4	40
3	78	4	35
21	16	15	4
15	0	27	3
19	0	52	9
23	9	37	10
3	32	2	24
2	49	0	27
2	56	1	28
10	12	22	31
38	1	13	1
44	0	20	1
18	16	14	23
3	16	4	23
34	0	10	0
43	4	34	0
31	2	21	6
3	78	2	37
6	39	2	29
2	27	1	31
8	21	9	19
7	22	1	17
26	0	24	0
19	0	28	0
7	72	0	8
32	3	44	1
29	0	22	1
12	33	21	32
24	10	40	24
1	36	0	15
16	8	12	0
0	36	1	27
29	13	30	2
28	3	32	7
42	2	41	4
1	33	4	55
24	6	6	8
7	16	14	32
6	45	5	50
40	1	22	1
20	22	33	17
0	29	0	56
12	13	21	14
48	6	15	2
0	48	0	29
5	45	0	20
1	33	0	27
8	19	10	18
29	7	15	0
44	0	24	0
50	1	52	0
42	1	22	0
5	26	2	22
34	4	23	0
2	30	4	25
7	30	9	25
24	6	31	9
27	1	30	3
31	1	13	0
1	15	7	44
6	24	20	32
37	2	40	0
5	24	0	25
42	2	28	11
13	4	20	13
30	6	43	3
8	41	15	32
37	5	26	3
44	5	32	1
27	3	35	11
6	35	6	23
12	2	47	6
13	13	19	16
18	3	21	6
18	16	22	9
24	0	15	0
27	3	49	11
1	18	2	27
31	3	35	7
24	6	34	2
4	29	3	22
1	55	1	59
29	3	25	1
31	4	14	3
5	34	3	11
28	2	24	3
38	0	19	1
2	21	2	17
10	32	3	26
21	33	12	17
43	7	31	0
28	2	45	0
15	0	38	0
27	2	28	4
32	3	28	2
0	28	0	23
24	4	36	4
8	11	19	3
2	40	0	47
16	18	19	7
37	5	44	4
46	1	30	0
0	36	3	25
2	39	2	13
21	11	34	9
0	58	0	18
3	21	4	39
2	43	2	21
33	26	27	10
18	23	4	41
3	18	13	38
2	19	0	11
7	24	10	34
1	28	0	15
4	36	1	29
4	44	1	27
25	0	27	0
0	39	8	57
36	4	33	5
29	5	32	2
3	25	1	37
48	4	26	1
23	1	28	2
27	11	19	7
17	1	20	6
26	6	55	7
3	34	0	33
3	34	3	18
3	32	0	45
43	2	51	1
36	1	28	3
48	4	35	1
21	20	11	25
3	60	0	15
34	1	32	2
34	9	21	4
23	10	24	1
39	0	35	0
34	3	25	0
30	2	36	1
49	2	45	1
33	5	23	3
4	31	2	13
16	4	23	0
33	2	10	0
3	43	0	50
3	25	0	7
6	17	0	21
4	29	3	45
2	28	0	25
9	36	4	43
0	33	2	15
36	4	30	8
4	33	3	28
25	4	35	4
36	5	16	0
5	26	2	26
2	14	6	26
2	13	11	24
7	35	3	33
32	5	43	7
29	2	55	0
33	2	36	2
12	2	29	5
5	26	13	47
24	8	11	11
39	2	33	0
43	8	33	12
2	41	8	15
3	69	0	15
33	13	25	8
4	36	2	6
0	37	3	35
6	17	6	31
0	35	0	25
34	11	55	9
18	8	34	19
5	43	0	21
48	1	46	6
25	15	27	11
0	19	5	29
20	2	38	3
33	0	46	1
0	54	5	58
3	27	2	32
33	4	34	9
33	14	29	11
1	32	6	22
9	29	17	27
38	0	31	4
4	31	0	32
0	53	0	40
2	15	5	21
29	7	35	4
1	18	6	31
0	29	0	21
0	21	0	27
28	0	24	2
6	34	6	23
8	25	11	23
3	40	0	44
22	0	51	0
14	41	0	40
1	23	0	16
29	0	15	1
7	20	5	14
21	2	59	6
23	2	27	1
45	3	28	1
2	42	0	21
44	2	29	0
29	3	28	3
10	33	13	27
0	22	2	34
29	1	26	1
28	2	43	3
25	0	29	1
0	43	0	51
5	31	5	60
4	21	2	17
27	5	18	2
4	31	1	47
20	0	44	0
22	0	22	0
36	5	37	1
14	31	7	37
42	5	27	0
10	15	38	22
4	30	4	35
0	21	0	22
40	5	26	1
40	2	35	0
25	4	20	1
4	32	0	21
21	12	29	17
32	14	24	30
52	0	29	1
53	3	30	5
3	33	1	25
40	4	50	3
22	5	17	5
9	16	10	37
0	31	0	11
21	5	23	2
18	9	28	4
0	38	3	20
7	18	4	37
4	20	3	24
15	1	47	12
5	34	3	28
3	27	6	48
31	4	27	4
2	46	0	25
5	26	5	24
42	2	19	2
42	0	26	0
25	0	12	0
6	20	8	40
33	12	23	11
2	46	4	36
5	28	4	41
13	8	28	13
29	0	22	0
23	3	36	4
44	6	32	2
24	5	27	10
12	31	8	26
22	1	27	0
27	1	29	8
0	38	3	35
3	26	1	49
6	26	11	41
29	0	34	2
4	35	2	30
0	55	0	17
29	0	24	0
1	29	0	24
26	1	27	2
10	39	2	21
0	37	0	21
29	5	27	1
19	50	10	55
30	8	16	5
7	28	11	20
10	37	11	47
16	18	17	13
0	25	0	47
38	1	39	3
4	22	6	41
13	22	22	17
4	26	6	33
4	29	0	18
24	4	19	4
3	28	10	14
5	23	23	34
0	39	2	30
37	5	18	2
15	2	25	2
48	3	41	9
3	37	0	23
4	27	14	29
11	27	19	29
0	35	0	16
10	17	10	29
4	17	3	29
29	7	28	11
23	11	30	27
7	48	1	20
8	26	2	28
15	1	25	7
30	6	8	0
58	1	5	1
8	17	8	22
43	9	46	10
25	3	12	0
1	46	1	14
19	1	38	3
4	25	0	33
41	9	31	5
30	5	25	5
11	16	20	34
23	0	37	8
7	26	11	21
24	0	61	0
32	2	30	0
34	5	39	4
43	0	20	0
0	40	0	18
7	30	0	24
7	35	4	14
25	5	13	1
34	0	35	8
1	24	0	21
29	4	32	2
3	16	9	29
40	2	55	5
18	0	33	5
0	38	3	43
20	29	7	17
6	28	3	20
30	0	25	0
17	0	19	1
30	5	35	4
3	32	0	14
15	41	4	32
0	23	0	62
8	2	8	6
5	35	0	13
52	0	39	0
4	21	2	42
10	28	4	24
7	35	3	19
37	0	16	0
4	12	5	37
17	8	23	11
32	4	30	9
22	13	26	25
14	34	9	37
2	32	8	35
7	43	0	15
24	6	8	7
39	2	26	5
1	43	2	35
48	9	40	4
8	38	11	38
0	22	0	40
0	31	0	32
14	34	12	39
26	5	33	2
2	33	0	30
18	17	24	24
20	2	9	4
2	19	9	39
30	21	9	6
23	4	54	6
31	6	7	0
3	29	3	38
28	8	44	16
28	4	44	9
29	3	24	5
0	27	0	19
24	20	11	15
5	41	3	20
20	8	16	8
28	5	28	5
28	8	18	7
0	27	0	33
1	34	6	39
2	34	17	39
37	0	13	2
25	0	27	0
28	4	29	2
33	5	20	2
2	27	1	32
3	21	4	23
25	9	15	7
32	2	29	6
27	0	37	9
11	15	13	23
20	1	25	1
24	0	8	0
30	19	19	4
36	1	36	2
6	33	2	27
6	32	3	44
43	3	57	3
22	0	36	5
8	18	8	37
29	7	33	18
11	3	17	1
16	11	20	19
1	24	4	28
12	46	6	17
30	9	28	3
30	7	31	1
5	30	4	43
0	19	9	53
1	35	0	41
49	2	31	4
0	35	6	40
3	24	0	32
41	1	50	0
51	1	12	0
30	4	43	7
24	4	12	2
41	3	20	0
0	29	3	42
18	7	21	2
3	31	2	21
33	2	32	1
1	26	2	11
3	53	2	52
3	18	3	15
4	43	0	39
17	7	22	4
14	48	3	32
2	19	6	34
5	43	2	42
0	35	0	35
5	13	0	15
22	0	46	4
30	2	29	7
27	0	32	0
1	36	1	18
24	3	31	6
0	55	0	14
11	37	4	20
45	1	29	1
5	26	4	32
13	27	16	37
22	0	42	12
4	25	5	17
41	1	15	0
32	1	17	0
37	1	25	2
25	5	26	4
45	3	24	2
41	1	55	1
36	3	29	11
2	21	1	18
1	35	0	36
2	40	0	37
0	32	3	9
44	0	14	1
10	5	27	13
20	9	34	17
5	36	2	25
31	1	18	0
28	8	33	12
4	28	12	40
36	5	24	7
7	25	0	27
2	18	0	37
8	54	2	18
19	20	25	25
17	1	50	5
4	33	3	41
7	12	23	12
2	37	0	42
12	32	8	28
1	36	0	20
20	5	16	2
56	3	15	1
19	1	31	2
4	27	1	8
37	4	24	3
28	2	30	12
38	17	45	10
3	26	2	39
1	24	2	19
25	0	39	6
1	37	3	19
1	24	0	30
4	39	4	17
19	30	17	27
3	36	3	41
25	8	53	12
5	27	2	29
0	41	0	53
21	4	12	2
24	7	12	2
16	9	38	6
5	8	28	16
53	9	19	0
53	3	19	0
12	28	9	21
29	2	19	1
13	27	5	14
1	23	9	43
30	12	21	2
5	22	10	47
21	11	20	15
34	7	29	8
3	19	0	23
2	27	1	10
2	30	6	33
3	25	0	51
10	37	16	38
8	26	1	23
37	0	33	4
24	16	17	9
24	2	29	2
33	3	33	5
35	4	59	4
19	12	29	5
4	32	0	50
3	28	6	13
4	24	4	11
32	9	14	4
32	0	14	1
0	35	0	43
41	4	22	0
0	40	0	13
3	12	23	31
0	32	0	20
1	18	1	24
2	41	2	17
3	29	1	30
36	8	32	0
9	27	6	56
5	22	5	40
0	20	3	32
2	20	0	32
19	0	33	5
24	5	34	4
47	0	37	0
11	24	20	32
51	1	34	3
9	22	4	23
6	42	4	21
21	14	29	11
4	42	1	22
4	47	1	26
1	28	0	15
4	26	3	24
11	46	5	13
4	50	0	19
21	23	8	33
30	1	34	3
37	6	21	2
2	53	0	14
7	38	5	13
1	23	3	35
3	37	3	22
0	18	0	22
25	7	25	6
11	28	14	41
38	5	20	10
62	5	34	0
1	34	0	14
46	0	26	4
41	5	60	3
0	39	0	31
0	44	0	15
44	8	15	2
30	14	36	6
3	34	0	21
0	19	0	51
4	43	6	18
23	3	12	5
28	2	19	6
35	0	26	0
41	6	43	7
49	6	23	1
42	1	62	3
13	24	8	17
41	7	56	0
13	17	5	20
22	2	18	6
49	0	28	0
4	41	5	21
22	2	36	0
0	34	8	54
0	24	1	37
2	40	0	25
7	12	1	22
10	17	11	26
3	37	12	38
0	20	0	28
0	42	0	25
20	2	41	4
3	29	2	49
25	7	16	1
23	1	37	5
10	24	7	22
4	20	1	25
32	5	12	0
49	2	37	9
18	0	40	0
13	16	9	26
49	2	57	0
32	2	18	3
4	23	1	21
15	17	18	0
2	30	2	40
4	18	10	35
1	26	5	54
1	33	2	10
6	35	1	35
6	26	6	13
0	31	0	16
0	39	0	16
4	36	2	17
61	13	22	1
18	4	32	10
0	31	1	43
4	30	4	21
6	51	7	31
29	2	42	4
8	34	1	29
3	43	0	51
0	27	0	34
32	8	31	9
14	39	5	28
30	5	37	1
23	2	32	3
17	25	16	28
32	8	30	1
14	1	32	4
22	0	25	0
18	0	23	3
25	1	41	13
9	31	1	10
26	1	28	0
1	45	0	35
36	3	43	11
3	26	23	22
33	3	25	13
44	5	13	0
8	24	1	27
3	23	2	38
11	24	7	9
0	33	1	47
9	13	3	35
27	6	19	6
3	41	2	13
29	11	33	4
26	1	33	0
27	5	12	2
20	4	29	3
35	4	22	0
48	4	16	0
9	36	9	55
0	45	0	18
7	29	8	28
24	5	30	6
0	49	0	31
26	1	33	3
37	2	19	1
2	61	0	34
36	0	26	0
4	32	20	45
2	34	0	40
1	32	0	34
1	47	7	31
3	29	12	26
50	4	15	1
31	12	19	1
3	20	4	40
39	1	21	0
41	6	31	3
29	2	15	0
32	12	20	11
14	12	27	12
14	4	27	1
1	26	1	49
1	39	3	37
36	0	59	0
7	29	0	7
8	28	10	34
11	23	2	15
0	37	1	15
1	35	0	65
15	3	34	1
33	15	24	10
3	28	4	30
0	27	3	35
1	35	6	49
2	23	3	31
4	19	10	31
2	54	1	31
16	9	47	9
3	22	4	43
7	23	12	38
4	9	6	30
0	39	0	23
6	36	0	28
3	30	0	34
38	5	38	5
1	29	7	46
5	22	4	21
21	4	36	0
32	5	35	9
11	8	13	6
